Name,Address,Club Name,University Name,Car Model,Consistency of Work & Gigs,Freelancing Experience (years),Income Diversification,Financial Risk Events,FICO Score,Credit Score,IScore,Interest Rate (%),Loan Eligibility
940,940,4487753,1936,3196273,10,5,3,0,797,248500,603.1711790507899,12.156689034251269,0
941,941,4255520,3539,2023411,9,9,3,1,338,19000,648.423882799703,0.0,1
942,942,556205,3033,361886,6,5,1,1,553,126500,511.23099248770257,19.74321872118043,0
943,943,1678085,4175,2804580,9,7,2,0,715,207500,630.5443125847557,12.031065012225223,0
944,944,25275,3128,559695,10,18,5,3,468,84000,821.2797118625791,0.0,1
945,945,160845,4376,2078013,10,11,3,3,490,95000,697.560849450379,0.0,1
946,946,3582939,767,708129,6,19,5,1,304,2000,787.2275104231195,0.0,1
947,947,2100026,855,1058605,9,9,2,0,468,84000,681.2067538389235,0.0,1
948,948,4678091,1979,4434585,7,2,2,3,526,113000,453.4382900438469,18.818985876916816,0
949,949,3072635,481,4810088,6,3,2,0,765,232500,510.6257162813116,13.257771628487278,0
950,950,4378352,261,1207388,8,1,1,0,589,144500,502.4274588369775,18.48108791939321,0
951,951,254612,2364,2319260,2,12,1,0,662,181000,562.0270329301366,15.266106861484747,0
952,952,1034813,3422,3474634,5,14,1,2,604,152000,624.8822024386859,16.16988859767229,0
953,953,3838059,4921,3610720,1,19,3,0,573,136500,696.0427687325675,18.836901553924733,0
954,954,2494519,2707,2467533,4,13,1,2,613,156500,568.2491474421947,16.86692124883359,0
955,955,2893597,411,4440262,2,9,4,0,369,34500,532.1644076736428,0.0,1
956,956,4520593,995,1623009,9,0,1,2,593,146500,462.68298522487686,19.241513770989297,0
957,957,3328629,2332,827668,6,1,1,2,690,195000,419.57072497876015,16.29828009864999,0
958,958,1018747,4996,522145,9,18,2,2,593,146500,783.9851645680992,18.570190217801557,0
959,959,3675052,1733,4400182,7,16,5,2,424,62000,735.3363069562738,0.0,1
960,960,1830404,3093,3860106,2,2,3,0,352,26000,436.1159881429984,0.0,1
961,961,1785651,4227,553560,7,7,1,1,804,252000,567.4236033493123,9.883080012905117,0
962,962,3666363,361,3923891,8,8,3,0,485,92500,650.2260953060999,0.0,1
963,963,1466609,1592,2663135,6,20,5,3,613,156500,779.7388853461186,15.496363817578699,0
964,964,4176588,882,3141915,8,11,2,0,826,263000,666.2414114016619,9.648259956378592,0
965,965,2934325,3694,4291005,3,8,1,2,322,11000,487.01158029162127,0.0,1
966,966,801074,3535,2990429,7,2,5,1,495,97500,511.17118815350796,0.0,1
967,967,1540350,3974,2945155,2,1,1,1,844,272000,342.5657292992894,7.085477092880062,0
968,968,2892401,4093,3190941,1,13,2,1,831,265500,524.673441897705,9.516009317618677,0
969,969,1240712,794,3092658,6,20,1,1,844,272000,735.9526347177132,9.511006382466057,0
970,970,3925033,2340,2859361,8,12,3,2,586,143000,658.7176836953001,21.907077812234803,0
971,971,2996739,2401,2412809,2,8,1,0,617,158500,479.71703947726434,15.920583185170702,0
972,972,4799520,665,1995478,3,2,4,0,353,26500,435.787973485807,0.0,1
973,973,260458,1176,2121545,7,5,2,1,587,143500,524.2660437713625,19.223097507833792,0
974,974,635580,4268,190124,2,6,4,2,630,165000,474.9023160201417,16.4846086184903,0
975,975,4479668,4173,820331,7,1,4,3,585,142500,445.763613438362,21.882879110191503,0
976,976,4816203,1410,3520756,4,9,3,2,305,2500,554.0051343213729,0.0,1
977,977,3243478,3926,2927037,1,16,3,0,773,236500,621.7705534623437,13.846441643440606,0
978,978,305404,4477,372886,7,15,5,3,437,68500,690.0305944929546,0.0,1
979,979,130947,4210,2209241,6,11,3,2,346,23000,596.9338434500623,0.0,1
980,980,22198,3881,4061944,1,14,5,2,518,109000,586.1896818678792,21.312715939316835,0
981,981,4168240,4774,3205183,1,6,5,0,672,186000,482.9727383127978,16.706157303762105,0
982,982,4031498,692,1383683,10,17,3,0,419,59500,822.180229013696,0.0,1
983,983,2060082,1181,1775664,5,7,3,3,790,245000,511.95751506626937,13.545181978584084,0
984,984,1445466,2875,2451713,2,17,3,2,540,120000,633.1631043594708,18.76794900846984,0
985,985,298886,412,4483986,7,7,3,3,762,231000,556.5114599631574,11.185764311635356,0
986,986,581240,4884,3925449,5,13,4,2,335,17500,634.8979680976829,0.0,1
987,987,3640442,3256,4418379,8,17,2,0,776,238000,768.2865628426905,11.54810286511061,0
988,988,3950516,4871,465969,2,6,5,1,574,137000,475.29255425740894,19.174006383415882,0
989,989,2992859,3077,477145,9,9,3,0,614,157000,670.2356478799925,17.73314333318257,0
990,990,3164862,2374,2304649,3,14,5,3,332,16000,588.4600315434491,0.0,1
991,991,4372014,2721,1240659,1,9,5,2,392,46000,522.2132154574688,0.0,1
992,992,4779170,1079,1351093,7,8,1,3,574,137000,516.5871531223214,18.385941576370445,0
993,993,4840740,2252,1307086,5,13,1,1,338,19000,623.16976123481,0.0,1
994,994,2960057,1501,3187753,5,18,1,0,374,37000,696.1755510326141,0.0,1
995,995,2539944,980,1165699,6,7,2,3,749,224500,518.3329715410173,10.34248389078306,0
996,996,508638,375,3380959,4,2,5,0,441,70500,501.365045960948,0.0,1
997,997,2373483,3494,698686,9,14,4,2,691,195500,726.1146888674484,16.5723094857262,0
998,998,2398203,4171,2141510,4,3,1,0,790,245000,471.46777102913825,14.81636678708719,0
999,999,3616879,1958,2381102,2,18,3,3,773,236500,645.5566548951924,13.947124779881364,0
1000,1000,3067129,1949,3383749,5,9,5,3,690,195000,581.8584253252052,15.943015645446481,0
1001,1001,4029894,607,2898460,4,7,2,1,799,249500,503.26806692464083,13.279149504730743,0
1002,1002,764445,142,387825,9,10,1,1,775,237500,662.8566808826672,11.750153151898088,0
1003,1003,1108018,489,4336898,7,2,3,3,341,20500,476.7966261277233,0.0,1
1004,1004,3994481,3867,1141739,4,5,4,0,412,56000,516.8282568948764,0.0,1
1005,1005,2014702,2212,2169538,4,0,1,3,759,229500,362.50191379084066,12.218226390226953,0
1006,1006,1383973,2474,1340672,9,17,3,1,795,247500,801.9904779677775,10.22467192850258,0
1007,1007,2357043,916,1340017,4,9,3,0,807,253500,562.1764920555515,9.40182929835972,0
1008,1008,1535751,2392,1183310,6,12,4,1,649,174500,663.6354424155868,16.979229432505495,0
1009,1009,3686994,4364,4348792,6,19,1,2,764,232000,734.991565727316,12.825401677440924,0
1010,1010,4337518,510,1337584,1,6,5,0,421,60500,489.08252414907804,0.0,1
1011,1011,2275803,4373,704833,5,2,3,0,417,58500,488.02217836679654,0.0,1
1012,1012,3524832,1784,3701358,7,14,5,0,479,89500,735.3352347904856,0.0,1
1013,1013,2300560,1655,3792044,5,4,4,1,769,234500,491.91848382422006,11.127362859692628,0
1014,1014,1117340,739,3985221,8,10,2,1,570,135000,640.5071467671755,18.264195481321387,0
1015,1015,1459283,1198,471343,6,8,2,3,437,68500,527.9125607824346,0.0,1
1016,1016,3885728,2363,3418666,5,3,1,1,616,158000,451.67995778782495,15.282377748715748,0
1017,1017,3239075,793,4591726,5,20,1,0,621,160500,764.0215724294867,16.772078318958226,0
1018,1018,2039292,1105,1381116,2,16,3,3,599,149500,587.2054195314363,21.111872400196376,0
1019,1019,4458807,873,911858,3,14,2,2,425,62500,610.2255049821771,0.0,1
1020,1020,4586260,1853,1024059,7,2,1,0,483,91500,486.23833275418417,0.0,1
1021,1021,1616605,4403,4297217,6,5,4,1,818,259000,558.933093671479,9.266538778022934,0
1022,1022,3921279,3145,1419780,7,15,5,1,702,201000,746.6354092447759,11.951093401781778,0
1023,1023,4910823,3935,1861250,5,10,1,2,331,15500,528.2470411622489,0.0,1
1024,1024,1620242,2116,4340198,5,0,2,2,796,248000,375.4530036276186,13.461270402111374,0
1025,1025,286937,2831,3741325,3,13,4,2,715,207500,601.7281106646849,11.645236438855562,0
1026,1026,35849,4512,630776,9,15,4,1,332,16000,772.0610288985096,0.0,1
1027,1027,2402694,833,2936021,3,20,3,3,331,15500,669.2414294609134,0.0,1
1028,1028,3712043,780,1838769,6,10,5,1,464,82000,642.225285242737,0.0,1
1029,1029,114715,2394,918283,7,2,5,2,731,215500,526.0371399058163,11.001427565301126,0
1030,1030,2327647,3234,3051797,4,10,1,3,328,14000,510.80662036671947,0.0,1
1031,1031,4589397,1072,4596824,4,14,1,3,375,37500,586.6278036314438,0.0,1
1032,1032,1806573,1019,4835369,1,17,5,2,435,67500,648.2450196257287,0.0,1
1033,1033,1104422,2903,2622272,2,1,5,0,309,4500,438.9548448912656,0.0,1
1034,1034,887347,3921,3161821,6,11,3,2,697,198500,611.9413328684634,17.02523606683888,0
1035,1035,2767474,1464,1210677,2,6,5,0,304,2000,508.71806497525847,0.0,1
1036,1036,3451847,855,4498665,2,10,1,3,778,239000,473.6293659148909,12.350972791588053,0
1037,1037,3505799,387,4808582,4,1,3,1,583,141500,432.5528866775461,21.075284859061124,0
1038,1038,4075897,3672,3596140,9,0,4,3,771,235500,489.620507879261,14.63429413976026,0
1039,1039,1128707,4690,564262,4,15,2,1,813,256500,655.1060834191544,9.186713796213217,0
1040,1040,3157551,4282,121134,7,0,1,2,359,29500,426.77469592999694,0.0,1
1041,1041,1945541,1152,3155320,6,15,1,0,786,243000,688.8481553406159,11.272832464538611,0
1042,1042,4216154,2709,2951686,5,8,2,1,398,49000,549.6137330744126,0.0,1
1043,1043,2624829,1921,3930496,2,11,3,0,849,274500,580.0109069413966,7.720215543178972,0
1044,1044,4316725,3648,867490,9,9,1,2,841,270500,596.1228030504255,9.468469258593302,0
1045,1045,2744281,1671,752082,7,14,1,1,782,241000,655.391763891656,11.313388026650273,0
1046,1046,2288132,3345,1680619,5,7,4,0,478,89000,587.8804990980182,0.0,1
1047,1047,1305362,3657,2018262,1,17,5,3,837,268500,625.6927453743426,8.215379234431197,0
1048,1048,2823645,4737,3834729,1,16,1,3,351,25500,559.7851748494579,0.0,1
1049,1049,2752045,3846,3983020,7,18,4,0,750,225000,788.3351388475751,13.33443799959679,0
1050,1050,2339716,2129,941455,5,2,3,0,806,253000,492.6264051772857,7.138051777567157,0
1051,1051,2951750,1401,1690480,3,12,3,1,305,2500,584.6849331847292,0.0,1
1052,1052,2184915,3110,2797525,4,0,5,3,588,144000,407.36729339411625,18.544868952993692,0
1053,1053,4647412,2949,900984,8,4,5,3,572,136000,557.8346644033045,20.414504371592,0
1054,1054,2447535,3600,4916093,10,1,3,0,841,270500,563.4392978229596,8.052689128778361,0
1055,1055,638443,3294,3426335,2,18,3,0,538,119000,688.7202442602252,21.01735705415672,0
1056,1056,3435144,2309,684673,10,13,2,3,491,95500,682.7483371115541,0.0,1
1057,1057,4459284,4982,325416,1,8,5,1,431,65500,509.4110781183157,0.0,1
1058,1058,3314183,2963,3912452,4,15,1,0,350,25000,628.3977371838491,0.0,1
1059,1059,3206457,1412,4691520,5,1,4,0,726,213000,490.92137749582616,14.143999986389362,0
1060,1060,142965,4558,1102757,3,3,5,3,843,271500,449.134645370289,9.368953588898114,0
1061,1061,3060888,143,4985899,9,16,5,2,381,40500,777.8639017141563,0.0,1
1062,1062,2290641,636,3319504,7,3,5,0,831,265500,567.6558758271083,9.157142895594362,0
1063,1063,686580,1192,3245162,10,4,3,0,822,261000,587.0248963987078,8.078527224095142,0
1064,1064,912401,869,120616,2,2,5,3,430,65000,399.7387290813369,0.0,1
1065,1065,2635267,3656,449699,7,7,1,2,334,17000,521.8208813259072,0.0,1
1066,1066,2434951,1216,4119040,3,10,3,0,303,1500,565.1288674658014,0.0,1
1067,1067,204099,3528,4886776,1,17,4,3,560,130000,617.5981266955272,20.329484794414096,0
1068,1068,49014,1075,3277403,7,4,5,1,382,41000,573.6495444066686,0.0,1
1069,1069,594171,847,149959,7,14,5,0,367,33500,733.1106347825623,0.0,1
1070,1070,1583325,1953,4999510,6,10,4,1,583,141500,618.3816154453716,21.938186470106363,0
1071,1071,3900087,769,1190259,5,10,3,2,452,76000,569.0466502759994,0.0,1
1072,1072,3698557,2524,1403986,3,19,3,0,433,66500,715.0086314036953,0.0,1
1073,1073,621037,4211,2149042,3,2,3,3,774,237000,387.2291542361127,13.76693564715703,0
1074,1074,4890512,1417,3163303,8,1,1,1,345,22500,491.7345687726181,0.0,1
1075,1075,2981056,1015,1154962,9,6,2,1,706,203000,599.75856305749,10.99439182328825,0
1076,1076,961408,2956,183269,3,20,2,2,743,221500,679.4140494401217,11.363328914576483,0
1077,1077,55271,3569,3560552,7,1,2,0,405,52500,475.15925616576226,0.0,1
1078,1078,4028113,3313,4196001,2,20,2,2,740,220000,677.1150209661105,10.327842804054258,0
1079,1079,4276048,2068,4461850,3,9,3,1,743,221500,525.4705362873998,13.281796502898578,0
1080,1080,1236996,135,4124790,4,7,4,3,451,75500,500.99109835990686,0.0,1
1081,1081,2517773,3491,2084234,1,5,1,2,593,146500,389.7180463836331,21.754708768672174,0
1082,1082,947706,2089,3497181,3,8,1,1,594,147000,499.68247485083396,19.43300743215245,0
1083,1083,4298070,4018,531641,4,1,1,3,615,157500,370.4439301573576,17.665952038829936,0
1084,1084,3025669,2546,4514792,6,0,5,0,756,228000,482.0017658618533,12.261847292652615,0
1085,1085,3281417,1639,4934647,4,8,4,2,377,38500,542.8859241718143,0.0,1
1086,1086,81068,1742,3044165,10,20,5,1,510,105000,887.0694554255922,21.200858879498675,0
1087,1087,2336371,1293,3751371,3,5,3,3,372,36000,435.1563408522912,0.0,1
1088,1088,2521303,3767,3417143,3,2,1,1,410,55000,397.6345899761475,0.0,1
1089,1089,1908459,2392,3349495,10,11,5,1,684,192000,730.3314370566432,15.916071286945797,0
1090,1090,380613,2573,3789587,3,0,5,1,789,244500,425.93045897351175,13.909472848225349,0
1091,1091,3095548,3029,3962615,7,19,5,2,769,234500,804.4186467818561,11.314438969761083,0
1092,1092,2494896,664,4305524,4,1,1,1,552,126000,419.29231664417534,18.145917330716426,0
1093,1093,2508363,4980,1887427,1,7,4,2,703,201500,464.3832804529486,14.679108447875814,0
1094,1094,1718052,3823,4277014,7,2,5,2,380,40000,503.93170220145333,0.0,1
1095,1095,2727312,2132,804372,8,7,3,1,353,26500,591.1009290464922,0.0,1
1096,1096,3273284,4560,4937857,3,0,1,0,585,142500,376.3607431702543,21.35582024769704,0
1097,1097,356554,4554,3318125,5,18,1,1,458,79000,699.4913369713413,0.0,1
1098,1098,2336412,4837,3763884,8,1,4,2,622,161000,496.3061449275209,16.92403018372438,0
1099,1099,98556,4550,4200809,6,9,5,1,496,98000,609.4668043388049,0.0,1
1100,1100,4469641,4679,1444807,8,7,2,1,827,263500,569.3329407964343,7.137674401068843,0
1101,1101,763433,2573,2980794,3,2,1,1,703,201500,389.46272430506303,11.28947507627188,0
1102,1102,2853696,592,3156878,3,3,5,3,409,54500,419.3299432486764,0.0,1
1103,1103,3267895,997,247584,2,4,1,1,442,71000,411.13980494014066,0.0,1
1104,1104,1090150,3303,3830545,10,16,2,0,799,249500,782.6366274293334,11.648144909574379,0
1105,1105,254576,1604,456075,2,18,2,1,443,71500,656.4730673077645,0.0,1
1106,1106,3514547,2655,3248611,3,7,5,3,586,143000,490.92125705717837,21.247012286187363,0
1107,1107,1655805,2407,1945010,8,2,2,0,611,155500,517.6911408959136,17.277224348623886,0
1108,1108,396867,686,3414589,9,8,2,1,812,256000,624.3189553930181,9.812785563451921,0
1109,1109,284405,926,3120493,8,18,4,3,693,196500,764.0046940002949,15.098348242884395,0
1110,1110,4931953,4874,4365266,7,19,4,2,778,239000,775.2679121173413,12.014818207185588,0
1111,1111,4732231,671,794921,9,11,4,1,481,90500,697.031288570845,0.0,1
1112,1112,651141,4154,2776542,5,5,4,3,632,166000,513.3424927506788,16.923454815373184,0
1113,1113,2039194,1004,4585191,1,2,2,1,554,127000,379.75799276303803,19.49777247809461,0
1114,1114,2799475,3228,4920367,8,6,2,1,485,92500,577.8191958481236,0.0,1
1115,1115,390913,4334,2153796,4,1,2,2,464,82000,401.1681748090869,0.0,1
1116,1116,2691420,349,3846127,9,17,1,0,537,118500,793.1236956993546,18.01392631320979,0
1117,1117,191911,2660,2520643,6,2,5,1,794,247000,513.3717462509287,13.625668108884776,0
1118,1118,719764,3519,1184911,10,8,2,1,338,19000,633.8151382526255,0.0,1
1119,1119,4681043,2115,956953,10,12,4,3,799,249500,726.2136082707366,13.59514063114486,0
1120,1120,1685263,1564,697908,4,15,2,3,811,255500,600.0510509318219,7.825501048214427,0
1121,1121,3927757,3468,2365286,9,7,4,3,403,51500,616.1460201743766,0.0,1
1122,1122,4697974,139,4284136,7,18,4,3,556,128000,746.9383661176532,18.43873914650625,0
1123,1123,3106764,1806,2436875,5,5,5,3,774,237000,514.1149233998963,12.82025937487757,0
1124,1124,3584573,2096,3946573,1,20,1,0,309,4500,665.8235953322876,0.0,1
1125,1125,2045532,3215,4497638,5,12,2,3,442,71000,584.7726544120067,0.0,1
1126,1126,1899963,2667,1921021,2,14,1,2,393,46500,543.9175165360573,0.0,1
1127,1127,262718,4758,2666766,9,6,2,2,520,110000,550.6932574022351,18.725920962624073,0
1128,1128,1123294,3147,192658,4,18,1,0,478,89000,685.8939576412607,0.0,1
1129,1129,857030,2808,3020420,5,5,5,3,744,222000,511.4472754258918,14.176164932970202,0
1130,1130,3860890,2474,2795404,5,13,3,2,797,248500,616.7146450674904,12.04858895785176,0
1131,1131,2904099,430,3840872,1,8,5,0,678,189000,535.5351123266357,15.363760024433901,0
1132,1132,1322326,3094,4082175,9,3,3,3,495,97500,506.94460588690015,0.0,1
1133,1133,2429912,4002,2283014,6,19,1,3,779,239500,720.2304754546244,13.259413798258695,0
1134,1134,2924625,4073,2953772,5,8,3,1,406,53000,582.6947814049561,0.0,1
1135,1135,3565911,1095,4039900,3,6,2,1,503,101500,484.5390298358408,21.59715134820226,0
1136,1136,84945,998,1503308,10,1,3,3,745,222500,502.13150966063813,11.43291288187567,0
1137,1137,4961265,580,4899501,9,3,4,0,599,149500,605.3099337942863,21.856595596961192,0
1138,1138,2142040,3299,4477052,7,19,4,3,812,256000,754.2853828363114,7.626094813488973,0
1139,1139,69529,1204,4202778,4,5,1,1,780,240000,467.50705969570595,10.250109021143977,0
1140,1140,4242942,1529,4669665,10,15,1,0,480,90000,764.2849782977303,0.0,1
1141,1141,1521038,1989,4091492,1,4,3,2,651,175500,376.63778216977863,17.93036659279611,0
1142,1142,2474535,795,1091537,8,12,1,3,738,219000,647.6154148124888,10.298921677382827,0
1143,1143,1083825,2538,634329,10,8,5,2,814,257000,659.0368251660291,7.970735710868866,0
1144,1144,3113950,3167,2985531,3,1,4,0,479,89500,424.63120611488137,0.0,1
1145,1145,905164,1856,3996495,7,6,2,3,775,237500,522.8831240168909,10.840594731984863,0
1146,1146,1934025,2895,1372576,1,10,3,0,620,160000,520.4470455255317,15.843152776641253,0
1147,1147,2498007,3163,3258399,10,16,1,3,702,201000,743.4228274451427,11.715746658480695,0
1148,1148,2910048,4562,2847590,2,1,3,1,835,267500,397.3895431469939,9.534945478973249,0
1149,1149,4217249,3810,4013414,1,4,3,1,776,238000,418.2600527035595,10.990912761673576,0
1150,1150,1921079,774,612370,9,20,4,2,470,85000,829.6909637463722,0.0,1
1151,1151,3182925,2204,2814176,7,18,3,2,779,239500,773.9529145237469,11.508562548886642,0
1152,1152,3091725,343,1971353,6,2,2,3,674,187000,425.89902055909755,16.268552494467134,0
1153,1153,3465304,4214,2733457,1,1,1,3,778,239000,325.79334110033153,13.299013980251177,0
1154,1154,1420877,4669,2274167,8,13,4,0,321,10500,737.228129743956,0.0,1
1155,1155,1607195,4525,842564,10,11,1,0,585,142500,711.5852440061149,20.37096063398828,0
1156,1156,2319275,3697,2019982,9,10,1,3,742,221000,629.1454635100015,12.026502392629292,0
1157,1157,2435525,1327,1833859,6,4,4,0,494,97000,531.9852342392387,0.0,1
1158,1158,271729,3987,129860,1,6,4,1,555,127500,459.4841465222464,19.760663271367584,0
1159,1159,4752551,1040,1530764,9,0,5,2,353,26500,507.8441765473395,0.0,1
1160,1160,4132395,3095,156538,2,2,5,1,711,205500,409.27975177315415,10.743465435408266,0
1161,1161,147230,4176,4765756,10,3,1,2,567,133500,527.3512564645199,18.93870761368269,0
1162,1162,737280,3161,3563217,8,6,2,2,530,115000,555.4763539322774,19.04442811707812,0
1163,1163,4848841,830,3879304,2,7,5,1,616,158000,505.54610765516315,15.354538310363795,0
1164,1164,4276404,2110,2713657,6,11,2,2,470,85000,600.308450577066,0.0,1
1165,1165,2522515,4613,3838611,4,7,1,1,786,243000,516.703758679211,10.282214881342412,0
1166,1166,860183,2537,1409470,8,4,1,0,846,273000,537.213880455535,7.848270369229453,0
1167,1167,1985722,1125,1563783,9,11,3,1,836,268000,683.0719047025882,7.799223246853019,0
1168,1168,1428686,961,1748550,1,9,1,3,471,85500,440.23273298107483,0.0,1
1169,1169,1398003,2402,831337,8,3,4,2,579,139500,545.3271880706061,20.45193624407623,0
1170,1170,720723,1180,4632622,2,1,2,0,834,267000,402.2997940885312,9.686131359681484,0
1171,1171,3354564,1626,3487178,5,10,4,2,669,184500,598.9337926520079,17.65476146255201,0
1172,1172,2921979,699,1337754,3,18,4,0,469,84500,709.4633349639171,0.0,1
1173,1173,1237955,1250,690318,2,17,2,2,565,132500,625.4833248208446,20.084878491573733,0
1174,1174,169831,2023,1050454,8,17,2,2,481,90500,755.6915642683066,0.0,1
1175,1175,3360157,1769,4839715,8,4,2,3,456,78000,503.41747892188926,0.0,1
1176,1176,4063445,3018,1357994,4,5,2,1,774,237000,492.29874398134314,14.64726909949056,0
