Customer Name,Consistency of Work & Gigs,Freelancing Experience (years),Income Diversification,Financial Risk Events,FICO Score,Credit Score,IScore,Interest Rate (%),Loan Eligibility
1536,9,11,2,1,324,12000,679.4594595,0,1
1537,2,10,3,3,406,53000,507.5675676,0,1
1538,8,4,4,1,580,140000,572.4324324,18.45969511,0
1539,6,12,1,1,495,97500,624.3243243,0,1
1540,9,10,5,3,349,24500,669.7297297,0,1
1541,8,5,4,1,454,77000,588.6486486,0,1
1542,5,18,4,3,685,192500,708.6486486,15.98965863,0
1543,5,17,3,0,677,188500,728.1081081,16.17773998,0
1544,5,9,1,1,633,166500,556.2162162,16.43602421,0
1545,10,3,5,2,350,25000,591.8918919,0,1
1546,3,1,2,2,581,140500,384.3243243,20.89041088,0
1547,3,18,1,1,843,271500,663.2432432,7.756869269,0
1548,2,20,2,0,653,176500,705.4054054,16.6172063,0
1549,6,15,5,2,830,265000,708.6486486,8.752191218,0
1550,8,14,2,1,419,59500,708.6486486,0,1
1551,3,20,4,0,794,247000,750.8108108,13.97504404,0
1552,2,7,3,2,826,263000,475.1351351,8.740727357,0
1553,1,2,3,3,775,237500,358.3783784,10.57025463,0
1554,5,9,1,3,302,1000,523.7837838,0,1
1555,6,4,5,0,353,26500,562.7027027,0,1
1556,9,1,3,3,582,141000,497.8378378,21.35241969,0
1557,8,7,3,3,667,183500,575.6756757,15.56294028,0
1558,2,11,1,0,806,253000,546.4864865,7.79331753,0
1559,7,14,1,0,649,174500,692.4324324,16.52331525,0
1560,4,10,4,0,633,166500,608.1081081,15.13824639,0
1561,7,13,5,3,729,214500,679.4594595,11.38184021,0
1562,7,12,2,2,685,192500,640.5405405,15.88179451,0
1563,7,15,2,1,356,28000,705.4054054,0,1
1564,10,15,1,2,547,123500,734.5945946,21.71117191,0
1565,2,14,5,2,742,221000,614.5945946,12.30928371,0
1566,9,15,3,0,387,43500,773.5135135,0,1
1567,5,1,4,0,717,208500,481.6216216,11.26876932,0
1568,4,7,1,3,362,31000,471.8918919,0,1
1569,9,13,4,1,452,76000,737.8378378,0,1
1570,3,5,1,2,412,56000,436.2162162,0,1
1571,8,6,1,2,839,269500,549.7297297,8.739846954,0
1572,9,7,3,3,598,149000,595.1351351,20.14800338,0
1573,2,2,2,0,769,234500,413.5135135,11.0108869,0
1574,7,18,3,1,604,152000,767.027027,15.77737862,0
1575,3,6,5,2,737,218500,504.3243243,14.50964393,0
1576,5,2,4,2,847,273500,465.4054054,7.775727657,0
1577,8,2,1,3,775,237500,468.6486486,12.09675688,0
1578,7,15,2,3,820,260000,672.972973,7.417956949,0
1579,2,17,4,3,708,204000,634.0540541,11.73412632,0
1580,8,6,4,1,479,89500,604.8648649,0,1
1581,3,15,1,2,726,213000,598.3783784,11.37655164,0
1582,6,14,3,1,775,237500,682.7027027,14.08273185,0
1583,3,11,5,3,828,264000,569.1891892,7.592404532,0
1584,5,15,4,0,360,30000,708.6486486,0,1
1585,2,7,5,3,433,66500,484.8648649,0,1
1586,8,13,2,2,306,3000,676.2162162,0,1
1587,1,6,4,0,634,167000,484.8648649,15.5262293,0
1588,10,2,5,0,817,258500,608.1081081,7.342521385,0
1589,7,0,2,1,388,44000,462.1621622,0,1
1590,4,11,4,1,335,17500,608.1081081,0,1
1591,3,13,3,3,593,146500,575.6756757,21.848101,0
1592,9,3,4,1,392,46000,575.6756757,0,1
1593,2,20,3,3,748,224000,669.7297297,14.24138782,0
1594,9,20,2,0,541,120500,841.6216216,18.68881181,0
1595,6,5,1,2,597,148500,494.5945946,19.54411881,0
1596,3,13,3,3,360,30000,575.6756757,0,1
1597,1,20,3,0,502,101000,698.9189189,21.26186353,0
1598,9,15,5,3,786,243000,750.8108108,10.73740203,0
1599,2,3,5,3,347,23500,420,0,1
1600,5,1,4,1,687,193500,465.4054054,16.30813008,0
1601,1,6,5,3,814,257000,449.1891892,9.032650402,0
1602,9,8,1,2,635,167500,601.6216216,17.23226369,0
1603,4,2,4,0,773,236500,478.3783784,11.99500838,0
1604,5,16,4,0,786,243000,724.8648649,11.08928197,0
1605,4,18,5,0,355,27500,750.8108108,0,1
1606,3,6,5,0,690,195000,536.7567568,15.67506181,0
1607,8,10,4,2,590,145000,653.5135135,18.57205139,0
1608,10,3,4,2,338,19000,578.9189189,0,1
1609,3,6,4,1,577,138500,507.5675676,20.38975101,0
1610,6,15,3,3,509,104500,666.4864865,19.76589092,0
1611,2,12,4,2,830,265000,569.1891892,8.817974413,0
1612,5,17,1,2,309,4500,669.7297297,0,1
1613,4,17,5,3,809,254500,685.9459459,9.310004778,0
1614,1,19,2,3,736,218000,621.0810811,14.85222663,0
1615,1,15,5,1,303,1500,627.5675676,0,1
1616,4,0,1,0,438,69000,407.027027,0,1
1617,9,1,3,1,829,264500,530.2702703,8.421797084,0
1618,10,19,3,2,612,156000,825.4054054,16.94951758,0
1619,4,17,4,0,402,51000,721.6216216,0,1
1620,3,18,2,0,811,255500,692.4324324,7.259945732,0
1621,6,9,5,3,380,40000,595.1351351,0,1
1622,6,17,3,2,806,253000,715.1351351,8.981491562,0
1623,7,20,4,2,313,6500,796.2162162,0,1
1624,9,20,2,1,603,151500,825.4054054,17.8284309,0
1625,5,6,1,2,690,195000,491.3513514,15.42246807,0
1626,5,10,4,3,724,212000,578.9189189,10.2326701,0
1627,9,20,2,0,807,253500,841.6216216,9.591956286,0
1628,6,7,3,1,803,251500,569.1891892,8.919047811,0
1629,5,6,1,3,340,20000,475.1351351,0,1
1630,5,4,1,2,677,188500,458.9189189,17.74564218,0
1631,2,11,1,2,370,35000,514.0540541,0,1
1632,8,9,2,0,684,192000,643.7837838,17.49979721,0
1633,10,10,1,1,622,161000,669.7297297,16.11473877,0
1634,4,11,5,1,596,148000,621.0810811,18.94846866,0
1635,7,9,1,0,417,58500,611.3513514,0,1
1636,9,18,5,1,386,43000,831.8918919,0,1
1637,4,1,2,2,451,75500,403.7837838,0,1
1638,3,17,2,3,376,38000,627.5675676,0,1
1639,8,14,4,1,842,271000,734.5945946,7.813506727,0
1640,1,20,5,1,413,56500,708.6486486,0,1
1641,10,7,4,1,395,47500,660,0,1
1642,8,7,4,2,401,50500,604.8648649,0,1
1643,9,8,4,1,732,216000,656.7567568,11.59083763,0
1644,9,2,2,0,820,260000,549.7297297,7.098292595,0
1645,7,16,1,1,510,105000,708.6486486,20.81633409,0
1646,9,7,2,1,694,197000,614.5945946,15.32045819,0
1647,7,19,1,3,354,27000,724.8648649,0,1
1648,9,6,1,3,356,28000,552.972973,0,1
1649,5,18,4,0,313,6500,757.2972973,0,1
1650,5,12,5,1,500,100000,656.7567568,0,1
1651,9,18,5,3,755,227500,799.4594595,12.18303272,0
1652,5,3,5,3,707,203500,478.3783784,13.43886004,0
1653,2,2,4,3,826,263000,390.8108108,7.419372195,0
1654,6,20,5,0,530,115000,822.1621622,20.04832295,0
1655,1,14,5,3,561,130500,578.9189189,21.30975095,0
1656,2,10,1,1,555,127500,514.0540541,21.56030114,0
1657,3,20,2,3,554,127000,676.2162162,19.02934044,0
1658,10,18,4,1,801,250500,838.3783784,9.175669267,0
1659,5,16,2,0,692,196000,698.9189189,16.07875914,0
1660,1,1,2,3,502,101000,329.1891892,19.56276703,0
1661,3,16,2,1,535,117500,643.7837838,20.18777351,0
1662,1,8,3,2,489,94500,471.8918919,0,1
1663,6,14,5,0,386,43000,724.8648649,0,1
1664,4,20,5,0,458,79000,783.2432432,0,1
1665,9,20,2,0,746,223000,841.6216216,13.57421276,0
1666,2,13,4,2,837,268500,585.4054054,8.078992934,0
1667,4,7,1,3,433,66500,471.8918919,0,1
1668,1,10,2,3,836,268000,475.1351351,9.0777632,0
1669,8,12,3,0,358,29000,705.4054054,0,1
1670,4,0,1,0,753,226500,407.027027,12.46386613,0
1671,3,18,4,3,451,75500,669.7297297,0,1
1672,7,12,4,3,476,88000,650.2702703,0,1
1673,2,13,5,3,829,264500,582.1621622,9.063447517,0
1674,2,13,2,1,766,233000,575.6756757,13.81843546,0
1675,1,20,2,1,820,260000,669.7297297,8.702901499,0
1676,4,18,4,0,531,115500,737.8378378,19.42745578,0
1677,1,15,1,3,460,80000,543.2432432,0,1
1678,8,15,4,1,350,25000,750.8108108,0,1
1679,1,11,5,0,324,12000,578.9189189,0,1
1680,4,9,4,0,727,213500,591.8918919,11.27760486,0
1681,4,15,5,1,833,266500,685.9459459,7.291745382,0
1682,6,14,2,2,794,247000,653.5135135,12.04831143,0
1683,7,1,5,3,453,76500,484.8648649,0,1
1684,1,19,5,0,762,231000,708.6486486,12.40148987,0
1685,9,8,1,0,344,22000,634.0540541,0,1
1686,6,3,3,0,401,50500,520.5405405,0,1
1687,7,10,1,1,594,147000,611.3513514,20.99298656,0
1688,1,5,3,1,665,182500,439.4594595,17.1057097,0
1689,3,17,5,3,713,206500,666.4864865,11.71807116,0
1690,9,5,1,3,686,193000,536.7567568,15.97498653,0
1691,6,1,1,0,699,199500,462.1621622,15.44431342,0
1692,8,3,5,1,371,35500,569.1891892,0,1
1693,7,11,3,0,357,28500,669.7297297,0,1
1694,8,20,4,1,756,228000,831.8918919,12.68356325,0
1695,10,4,4,0,534,117000,627.5675676,21.84239844,0
1696,2,15,3,1,655,177500,621.0810811,16.87084645,0
1697,8,9,4,1,519,109500,653.5135135,20.72276951,0
1698,9,12,5,0,830,265000,750.8108108,9.124629854,0
1699,7,17,2,0,741,220500,754.0540541,10.77719465,0
1700,8,15,3,1,837,268500,737.8378378,7.683497838,0
1701,4,12,4,1,840,270000,624.3243243,7.827704975,0
1702,7,11,3,1,574,137000,653.5135135,20.33745124,0
1703,8,20,2,0,313,6500,822.1621622,0,1
1704,5,14,4,2,789,244500,660,13.87981266,0
1705,4,0,2,0,803,251500,420,7.249331925,0
1706,5,14,3,3,400,50000,630.8108108,0,1
1707,4,14,1,1,409,54500,617.8378378,0,1
1708,4,2,3,3,850,275000,416.7567568,8.44506989,0
1709,3,9,4,0,335,17500,572.4324324,0,1
1710,10,20,5,1,331,15500,883.7837838,0,1
1711,2,14,5,3,670,185000,598.3783784,16.65006636,0
1712,1,17,2,0,311,5500,637.2972973,0,1
1713,4,0,2,3,653,176500,371.3513514,15.14263901,0
1714,6,2,4,2,746,223000,484.8648649,14.67117247,0
1715,9,2,4,0,396,48000,575.6756757,0,1
1716,2,5,1,1,792,246000,432.972973,11.64658893,0
1717,9,9,4,2,473,86500,656.7567568,0,1
1718,9,15,4,0,553,126500,786.4864865,20.30083353,0
1719,5,10,4,1,459,79500,611.3513514,0,1
1720,6,16,4,1,622,161000,728.1081081,16.08042345,0
1721,1,20,1,2,772,236000,640.5405405,11.04663459,0
1722,10,4,3,2,382,41000,582.1621622,0,1
1723,9,18,2,0,615,157500,809.1891892,16.90038574,0
1724,7,16,5,2,593,146500,744.3243243,19.95462422,0
1725,4,19,3,2,668,184000,708.6486486,16.61466846,0
1726,1,16,5,1,728,214000,643.7837838,14.22876909,0
1727,2,20,2,2,730,215000,672.972973,12.68386173,0
1728,9,13,1,0,816,258000,715.1351351,8.363265274,0
1729,3,20,1,1,442,71000,695.6756757,0,1
1730,9,16,2,0,310,5000,776.7567568,0,1
1731,4,12,5,0,503,101500,653.5135135,18.29555537,0
1732,6,11,2,0,533,116500,637.2972973,19.96145788,0
1733,5,9,5,2,315,7500,591.8918919,0,1
1734,2,6,2,3,623,161500,429.7297297,16.53609584,0
1735,5,9,5,0,502,101000,624.3243243,18.08485037,0
1736,7,19,2,2,372,36000,754.0540541,0,1
1737,9,8,2,3,546,123000,598.3783784,18.56220499,0
1738,10,19,4,2,780,240000,838.3783784,13.35330541,0
1739,7,2,2,2,351,25500,478.3783784,0,1
1740,7,16,3,1,684,192000,734.5945946,17.93084102,0
1741,10,10,5,3,446,73000,689.1891892,0,1
1742,5,7,2,2,757,228500,520.5405405,14.48182067,0
1743,1,18,2,1,784,242000,637.2972973,10.88194411,0
1744,3,10,4,1,769,234500,572.4324324,11.56722406,0
1745,2,15,4,0,390,45000,650.2702703,0,1
1746,2,16,1,0,759,229500,627.5675676,13.0088792,0
1747,10,12,3,3,519,109500,695.6756757,21.66599942,0
1748,7,1,1,0,695,197500,481.6216216,17.008217,0
1749,5,7,3,3,570,135000,517.2972973,19.81381851,0
1750,9,19,5,3,595,147500,815.6756757,18.7902612,0
1751,8,16,2,3,355,27500,708.6486486,0,1
1752,4,1,5,1,719,209500,458.9189189,11.41714827,0
1753,10,9,2,3,754,227000,634.0540541,14.77266661,0
1754,1,9,3,3,739,219500,471.8918919,14.39140666,0
1755,7,4,4,0,320,10000,569.1891892,0,1
1756,1,13,1,1,511,105500,543.2432432,20.10147241,0
1757,10,10,2,1,683,191500,682.7027027,15.65655366,0
1758,4,10,1,3,725,212500,520.5405405,10.22615454,0
1759,9,10,4,1,711,205500,689.1891892,12.25390788,0
1760,1,18,1,3,322,11000,591.8918919,0,1
1761,9,3,1,1,657,178500,536.7567568,17.34613478,0
1762,6,20,1,0,826,263000,770.2702703,9.764487487,0
1763,6,13,2,2,656,178000,637.2972973,17.78584411,0
1764,8,7,4,2,669,184500,604.8648649,17.45396886,0
1765,1,9,1,2,755,227500,462.1621622,11.7021273,0
1766,1,1,3,0,733,216500,390.8108108,11.82177086,0
1767,1,8,1,0,633,166500,478.3783784,17.57065507,0
1768,2,11,1,3,631,165500,497.8378378,17.77392989,0
1769,1,7,4,0,396,48000,501.0810811,0,1
1770,2,5,2,3,455,77500,413.5135135,0,1
1771,10,20,2,2,693,196500,828.6486486,16.76277746,0
1772,3,13,5,2,614,157000,617.8378378,17.61742601,0
1773,4,9,2,2,495,97500,533.5135135,0,1
1774,1,6,1,3,485,92500,397.2972973,0,1
1775,7,12,2,0,541,120500,672.972973,18.02329004,0
1776,8,7,2,1,663,181500,595.1351351,17.06273804,0
1777,2,11,4,1,410,55000,569.1891892,0,1
1778,7,12,2,3,822,261000,624.3243243,7.490417266,0
1779,8,17,1,2,665,182500,728.1081081,15.50733824,0
1780,5,3,3,2,699,199500,468.6486486,16.68443531,0
1781,7,19,2,1,360,30000,770.2702703,0,1
1782,3,18,2,3,655,177500,643.7837838,15.76059201,0
1783,4,10,5,0,312,6000,621.0810811,0,1
1784,7,4,4,1,509,104500,552.972973,18.01214942,0
1785,8,1,2,3,599,149500,465.4054054,20.37216763,0
1786,6,9,1,3,320,10000,543.2432432,0,1
1787,7,4,3,1,765,232500,540,12.99628752,0
1788,5,2,1,3,396,48000,410.2702703,0,1
1789,1,17,3,0,820,260000,650.2702703,8.84663279,0
1790,4,10,1,0,756,228000,569.1891892,14.73022926,0
1791,5,10,3,3,521,110500,565.9459459,20.82508037,0
1792,5,6,3,3,407,53500,501.0810811,0,1
1793,9,0,2,1,668,184000,501.0810811,16.81906571,0
1794,10,11,2,0,823,261500,715.1351351,8.512078113,0
1795,9,18,5,2,742,221000,815.6756757,10.8158296,0
1796,4,13,2,0,850,275000,630.8108108,8.716202008,0
1797,7,11,5,3,827,263500,647.027027,7.684651305,0
1798,10,9,1,1,611,155500,653.5135135,17.15163745,0
1799,7,10,4,0,624,162000,666.4864865,15.28075979,0
1800,5,16,2,2,840,270000,666.4864865,8.244111703,0
1801,4,17,5,2,583,141500,702.1621622,21.43400061,0
1802,8,9,2,0,392,46000,643.7837838,0,1
1803,2,0,1,3,565,132500,319.4594595,18.9720617,0
1804,1,13,5,3,560,130000,562.7027027,20.50953985,0
1805,9,18,1,1,381,40500,780,0,1
1806,6,0,2,0,431,65500,458.9189189,0,1
1807,3,13,2,2,497,98500,578.9189189,0,1
1808,10,5,5,2,499,99500,624.3243243,0,1
1809,8,8,3,2,301,500,608.1081081,0,1
1810,10,13,3,0,689,194500,760.5405405,17.02800224,0
1811,10,19,3,2,363,31500,825.4054054,0,1
1812,7,18,2,1,396,48000,754.0540541,0,1
1813,2,20,1,1,823,261500,676.2162162,9.791355191,0
1814,7,5,2,1,690,195000,543.2432432,15.70625317,0
1815,7,17,3,2,760,230000,734.5945946,13.07641862,0
1816,8,0,2,0,802,251000,497.8378378,7.851368333,0
1817,10,6,3,3,621,160500,598.3783784,17.48269118,0
1818,7,17,4,3,849,274500,731.3513514,8.971575291,0
1819,5,13,1,0,842,271000,637.2972973,7.656933035,0
1820,3,9,3,3,597,148500,510.8108108,21.8254569,0
1821,6,4,3,3,534,117000,488.1081081,20.18959685,0
1822,4,14,4,0,651,175500,672.972973,16.5127197,0
1823,5,5,2,3,749,224500,471.8918919,11.54004457,0
1824,4,17,5,2,371,35500,702.1621622,0,1
1825,6,19,3,3,402,51000,731.3513514,0,1
1826,9,6,1,0,799,249500,601.6216216,11.60845978,0
1827,4,8,1,0,649,174500,536.7567568,16.45935452,0
1828,7,18,1,1,360,30000,741.0810811,0,1
1829,2,8,3,1,348,24000,507.5675676,0,1
1830,7,3,2,2,607,153500,494.5945946,17.27230936,0
1831,5,14,1,2,795,247500,621.0810811,13.93692619,0
1832,9,20,5,3,710,205000,831.8918919,11.89003432,0
1833,8,5,4,0,698,199000,604.8648649,15.44731924,0
1834,1,7,5,3,599,149500,465.4054054,19.14535737,0
1835,2,0,5,0,495,97500,420,0,1
1836,7,19,4,3,653,176500,763.7837838,17.98339617,0
1837,5,9,5,3,401,50500,575.6756757,0,1
1838,7,9,1,1,440,70000,595.1351351,0,1
1839,3,1,4,3,777,238500,394.0540541,13.67057132,0
1840,6,2,1,0,629,164500,478.3783784,15.50063057,0
1841,3,7,3,3,670,185000,478.3783784,17.23360673,0
1842,9,0,2,2,447,73500,484.8648649,0,1
1843,1,15,3,0,407,53500,617.8378378,0,1
1844,7,18,3,0,832,266000,783.2432432,9.420202,0
1845,6,9,1,3,811,255500,543.2432432,9.162214014,0
1846,7,10,3,3,730,215000,604.8648649,11.15212168,0
1847,2,1,4,3,333,16500,374.5945946,0,1
1848,3,8,5,0,521,110500,569.1891892,19.37992539,0
1849,1,18,3,2,531,115500,634.0540541,21.55619828,0
1850,2,18,1,3,744,222000,611.3513514,13.25995823,0
1851,3,3,2,0,462,81000,449.1891892,0,1
1852,9,8,1,2,793,246500,601.6216216,12.96818977,0
1853,7,11,1,1,749,224500,627.5675676,14.88783734,0
1854,3,17,5,1,742,221000,698.9189189,10.65269621,0
1855,5,10,2,0,592,146000,601.6216216,21.09539669,0
1856,9,13,2,0,746,223000,728.1081081,11.2969809,0
1857,9,7,1,3,554,127000,569.1891892,21.45943548,0
1858,2,8,5,2,602,151000,517.2972973,16.17521467,0
1859,4,2,5,0,330,15000,491.3513514,0,1
1860,9,18,3,2,671,185500,789.7297297,16.37152773,0
1861,7,4,5,3,589,144500,533.5135135,20.92188339,0
1862,7,18,5,3,567,133500,760.5405405,18.16484958,0
1863,3,1,5,0,501,100500,455.6756757,19.63227665,0
1864,2,15,1,3,613,156500,562.7027027,16.07655886,0
1865,2,14,1,1,801,250500,578.9189189,9.699938889,0
1866,5,11,5,0,342,21000,656.7567568,0,1
1867,4,20,4,3,812,256000,721.6216216,8.482440583,0
1868,4,20,4,1,354,27000,754.0540541,0,1
1869,2,3,1,3,624,162000,368.1081081,17.58993428,0
1870,9,9,5,1,594,147000,685.9459459,21.89742934,0
1871,5,20,2,3,484,92000,715.1351351,0,1
1872,8,12,5,3,563,131500,682.7027027,21.23804036,0
1873,7,4,1,1,718,209000,514.0540541,14.9261833,0
1874,7,13,3,0,650,175000,702.1621622,17.39867561,0
1875,9,7,2,1,454,77000,614.5945946,0,1
1876,5,17,3,2,385,42500,695.6756757,0,1
1877,8,0,1,3,633,166500,436.2162162,16.83806798,0
1878,5,12,2,2,720,210000,601.6216216,14.21127741,0
1879,6,13,5,1,337,18500,692.4324324,0,1
1880,9,12,4,0,407,53500,737.8378378,0,1
1881,2,5,5,0,485,92500,501.0810811,0,1
1882,7,11,1,2,318,9000,611.3513514,0,1
1883,10,17,2,3,577,138500,763.7837838,18.2499546,0
1884,5,9,5,2,473,86500,591.8918919,0,1
1885,2,19,3,2,358,29000,669.7297297,0,1
1886,4,15,5,1,404,52000,685.9459459,0,1
1887,2,17,4,2,584,142000,650.2702703,20.93602309,0
1888,8,6,3,0,700,200000,608.1081081,16.48271487,0
1889,2,1,3,2,589,144500,377.8378378,18.65385914,0
1890,8,13,4,3,786,243000,685.9459459,11.80205812,0
1891,8,9,5,2,638,169000,650.2702703,17.40818846,0
1892,3,4,1,3,386,43000,403.7837838,0,1
1893,2,13,5,1,693,196500,614.5945946,17.15299033,0
1894,4,8,2,3,426,63000,501.0810811,0,1
1895,3,13,4,2,323,11500,604.8648649,0,1
1896,9,5,5,2,832,266000,604.8648649,8.064215822,0
1897,2,20,5,1,484,92000,728.1081081,0,1
1898,6,12,1,0,323,11500,640.5405405,0,1
1899,1,16,1,0,432,66000,608.1081081,0,1
1900,2,10,3,3,347,23500,507.5675676,0,1
1901,5,12,2,3,622,161000,585.4054054,15.26650188,0
1902,3,2,1,0,311,5500,420,0,1
1903,1,17,4,2,657,178500,630.8108108,15.92929523,0
1904,4,7,1,3,509,104500,471.8918919,18.66034355,0
1905,1,7,2,1,575,137500,458.9189189,18.91925606,0
1906,4,13,2,2,629,164500,598.3783784,17.93106465,0
1907,9,11,1,0,835,267500,682.7027027,8.557692676,0
1908,4,13,4,3,835,267500,608.1081081,7.706710928,0
1909,5,14,1,1,593,146500,637.2972973,21.68343646,0
1910,2,10,4,2,437,68500,536.7567568,0,1
1911,2,16,5,2,588,144000,647.027027,20.94789343,0
1912,7,2,5,2,368,34000,517.2972973,0,1
1913,10,20,2,2,455,77500,828.6486486,0,1
1914,2,1,4,0,828,264000,423.2432432,9.803253166,0
1915,9,15,4,2,770,235000,754.0540541,10.28123022,0
1916,2,4,4,1,818,259000,455.6756757,8.364959347,0
1917,4,12,4,3,507,103500,591.8918919,18.50381615,0
1918,6,17,2,2,620,160000,702.1621622,16.79314996,0
1919,6,10,4,3,415,57500,598.3783784,0,1
1920,8,20,4,2,736,218000,815.6756757,12.13952916,0
1921,8,10,2,3,698,199000,611.3513514,16.47582949,0
1922,3,10,4,2,821,260500,556.2162162,8.651451312,0
1923,9,2,3,1,616,158000,546.4864865,16.27727808,0
1924,10,17,5,0,552,126000,851.3513514,21.59164798,0
1925,2,2,3,0,354,27000,426.4864865,0,1
1926,7,13,2,0,376,38000,689.1891892,0,1
1927,1,4,1,2,407,53500,381.0810811,0,1
1928,6,16,2,2,559,129500,685.9459459,19.4845816,0
1929,2,5,2,0,445,72500,462.1621622,0,1
1930,2,2,4,0,592,146000,439.4594595,18.02779464,0
1931,2,15,4,3,651,175500,601.6216216,16.27412223,0
1932,9,16,4,2,750,225000,770.2702703,11.62439314,0
1933,8,12,4,3,594,147000,669.7297297,18.74896474,0
1934,2,3,4,3,776,238000,407.027027,11.1060947,0
1935,8,16,4,3,473,86500,734.5945946,0,1
1936,7,3,4,0,613,156500,552.972973,15.64092063,0
1937,2,6,4,2,553,126500,471.8918919,20.99028101,0
1938,3,20,3,2,788,244000,705.4054054,12.61593158,0
1939,4,12,5,0,692,196000,653.5135135,15.54977218,0
1940,7,13,2,3,410,55000,640.5405405,0,1
1941,4,13,2,3,422,61000,582.1621622,0,1
1942,8,20,4,0,608,154000,848.1081081,17.9799761,0
1943,4,4,2,0,640,170000,484.8648649,15.24563521,0
1944,1,6,3,3,597,148500,423.2432432,21.05610566,0
1945,4,14,2,1,510,105000,630.8108108,21.73484283,0
1946,5,4,1,2,776,238000,458.9189189,13.07193185,0
1947,4,6,3,1,469,84500,514.0540541,0,1
1948,10,12,4,2,302,1000,724.8648649,0,1
1949,7,12,1,3,783,241500,611.3513514,10.94674752,0
1950,10,9,1,3,669,184500,621.0810811,16.28332182,0
1951,2,20,4,0,718,209000,731.3513514,10.40968376,0
1952,1,9,3,3,514,107000,471.8918919,21.50490321,0
1953,8,17,3,1,531,115500,770.2702703,20.21898353,0
1954,7,20,2,2,557,128500,770.2702703,20.71880698,0
1955,7,3,1,3,711,205500,465.4054054,13.58484695,0
1956,6,8,4,0,843,271500,614.5945946,7.527826676,0
1957,3,6,4,1,620,160000,507.5675676,16.95233499,0
1958,3,2,4,2,371,35500,426.4864865,0,1
1959,8,16,5,2,631,165500,763.7837838,17.37663175,0
1960,5,11,2,0,780,240000,617.8378378,13.26697325,0
1961,7,8,5,1,841,270500,630.8108108,7.594581582,0
1962,4,13,3,3,793,246500,595.1351351,12.29519136,0
1963,5,2,1,3,507,103500,410.2702703,18.18367684,0
1964,1,1,5,3,346,23000,368.1081081,0,1
1965,9,13,2,2,709,204500,695.6756757,11.99704426,0
1966,9,17,3,0,765,232500,805.9459459,12.05758584,0
1967,10,13,4,0,729,214500,773.5135135,12.80176781,0
1968,3,2,1,3,577,138500,371.3513514,20.61180625,0
1969,9,6,3,0,641,170500,627.5675676,17.45166624,0
1970,8,14,1,2,760,230000,679.4594595,12.16002111,0
1971,2,14,4,1,850,275000,617.8378378,7.5484811,0
1972,8,18,4,3,511,105500,767.027027,21.12683078,0
1973,7,15,4,1,649,174500,731.3513514,15.03452646,0
1974,6,18,1,0,669,184500,737.8378378,16.1689084,0
1975,4,15,1,1,788,244000,634.0540541,13.80747312,0
1976,4,4,4,2,436,68000,478.3783784,0,1
1977,7,11,2,1,676,188000,640.5405405,16.43086015,0
1978,2,13,1,2,322,11000,546.4864865,0,1
1979,8,7,4,2,335,17500,604.8648649,0,1
1980,5,0,3,3,636,168000,403.7837838,17.82030635,0
1981,9,11,1,3,398,49000,634.0540541,0,1
1982,6,6,4,2,488,94000,549.7297297,0,1
1983,9,3,3,3,719,209500,530.2702703,11.1931421,0
1984,4,3,1,2,818,259000,423.2432432,9.795831564,0
1985,4,19,3,3,537,118500,692.4324324,19.54550959,0
1986,5,11,1,0,490,95000,604.8648649,0,1
1987,3,4,2,1,449,74500,449.1891892,0,1
1988,8,8,2,1,365,32500,611.3513514,0,1
1989,6,17,3,3,835,267500,698.9189189,8.076470023,0
1990,10,17,5,3,617,158500,802.7027027,17.80851063,0
1991,9,16,1,0,507,103500,763.7837838,21.49319728,0
1992,1,13,4,0,466,83000,598.3783784,0,1
1993,7,5,1,1,583,141500,530.2702703,18.93556189,0
1994,4,0,5,0,415,57500,458.9189189,0,1
1995,10,9,1,3,389,44500,621.0810811,0,1
1996,2,18,5,3,493,96500,663.2432432,0,1
1997,3,20,3,0,769,234500,737.8378378,14.87370888,0
1998,5,0,2,3,736,218000,390.8108108,12.05250147,0
1999,2,0,2,0,389,44500,381.0810811,0,1
2000,4,9,2,3,557,128500,517.2972973,20.87704529,0
2001,9,13,4,2,717,208500,721.6216216,11.41090322,0
2002,3,5,5,1,730,215000,504.3243243,12.8581989,0
2003,8,8,4,3,388,44000,604.8648649,0,1
2004,10,12,1,1,844,272000,702.1621622,9.301922412,0
2005,7,10,4,3,402,51000,617.8378378,0,1
2006,4,14,3,1,795,247500,643.7837838,11.69006465,0
2007,10,0,3,1,477,88500,533.5135135,0,1
2008,3,3,5,2,702,201000,455.6756757,13.26600294,0
2009,8,8,4,2,583,141500,621.0810811,18.70931767,0
2010,10,19,5,2,816,258000,851.3513514,7.923405291,0
2011,5,7,4,1,729,214500,562.7027027,13.48686053,0
2012,9,14,5,3,509,104500,734.5945946,20.56633695,0
2013,9,20,1,0,439,69500,828.6486486,0,1
2014,9,0,4,0,385,42500,543.2432432,0,1
2015,6,8,5,2,697,198500,595.1351351,17.89078798,0
